Term,Date,Value
Distance education,6/1/2023,10.844311024629114
Distance education,7/1/2023,9.669584850598927
Distance education,8/1/2023,11.274074683168797
Distance education,9/1/2023,12.251375763255663
Distance education,10/1/2023,12.176139246055335
Distance education,11/1/2023,11.52634727496702
Distance education,12/1/2023,12.558272960363444
Distance education,1/1/2024,14.358257813853042
Distance education,2/1/2024,14.171723689805239
Distance education,3/1/2024,12.187552353648083
Distance education,4/1/2024,15.515377198601472
Distance education,5/1/2024,11.619811366731648
Distance education,6/1/2024,11.3552500019262
Distance education,7/1/2024,11.075217865558844
Distance education,8/1/2024,13.034013013916459
Free AI courses,1/1/2010,0
Free AI courses,2/1/2010,0
Free AI courses,3/1/2010,0
Free AI courses,4/1/2010,0
Free AI courses,5/1/2010,0
Free AI courses,6/1/2010,0
Free AI courses,7/1/2010,0
Free AI courses,8/1/2010,0
Free AI courses,9/1/2010,0
Free AI courses,10/1/2010,0
Free AI courses,11/1/2010,0
Free AI courses,12/1/2010,0
Free AI courses,1/1/2011,0
Free AI courses,2/1/2011,0
Free AI courses,3/1/2011,0
Free AI courses,4/1/2011,0
Free AI courses,5/1/2011,0
Free AI courses,6/1/2011,0
Free AI courses,7/1/2011,0
Free AI courses,8/1/2011,0
Free AI courses,9/1/2011,0
Free AI courses,10/1/2011,0
Free AI courses,11/1/2011,0
Free AI courses,12/1/2011,0
Free AI courses,1/1/2012,0
Free AI courses,2/1/2012,0
Free AI courses,3/1/2012,0
Free AI courses,4/1/2012,0
Free AI courses,5/1/2012,0
Free AI courses,6/1/2012,0
Free AI courses,7/1/2012,0
Free AI courses,8/1/2012,0
Free AI courses,9/1/2012,0
Free AI courses,10/1/2012,0
Free AI courses,11/1/2012,0
Free AI courses,12/1/2012,0
Free AI courses,1/1/2013,0
Free AI courses,2/1/2013,0
Free AI courses,3/1/2013,0
Free AI courses,4/1/2013,0
Free AI courses,5/1/2013,0
Free AI courses,6/1/2013,0
Free AI courses,7/1/2013,0
Free AI courses,8/1/2013,0
Free AI courses,9/1/2013,0
Free AI courses,10/1/2013,0
Free AI courses,11/1/2013,0
